case_id,modality,filename,z,y,x,spacing_x,spacing_y,spacing_z
TH_1THA281,CT,TH_1THA281_CT_reg.nii.gz,78,441,458,1.0,1.0,3.0
TH_1THA281,MR,TH_1THA281_MR.nii.gz,78,441,458,1.0,1.0,3.0
TH_1THA281,MASK,TH_1THA281_mask.nii.gz,78,441,458,1.0,1.0,3.0
TH_1THA282,CT,TH_1THA282_CT_reg.nii.gz,107,456,468,1.0,1.0,3.0
TH_1THA282,MR,TH_1THA282_MR.nii.gz,107,456,468,1.0,1.0,3.0
TH_1THA282,MASK,TH_1THA282_mask.nii.gz,107,456,468,1.0,1.0,3.0
TH_1THA283,CT,TH_1THA283_CT_reg.nii.gz,104,467,471,1.0,1.0,3.0
TH_1THA283,MR,TH_1THA283_MR.nii.gz,104,467,471,1.0,1.0,3.0
TH_1THA283,MASK,TH_1THA283_mask.nii.gz,104,467,471,1.0,1.0,3.0
TH_1THA284,CT,TH_1THA284_CT_reg.nii.gz,103,460,463,1.0,1.0,3.0
TH_1THA284,MR,TH_1THA284_MR.nii.gz,103,460,463,1.0,1.0,3.0
TH_1THA284,MASK,TH_1THA284_mask.nii.gz,103,460,463,1.0,1.0,3.0
TH_1THA286,CT,TH_1THA286_CT_reg.nii.gz,93,461,460,1.0,1.0,3.0
TH_1THA286,MR,TH_1THA286_MR.nii.gz,93,461,460,1.0,1.0,3.0
TH_1THA286,MASK,TH_1THA286_mask.nii.gz,93,461,460,1.0,1.0,3.0
TH_1THA288,CT,TH_1THA288_CT_reg.nii.gz,108,468,470,1.0,1.0,3.0
TH_1THA288,MR,TH_1THA288_MR.nii.gz,108,468,470,1.0,1.0,3.0
TH_1THA288,MASK,TH_1THA288_mask.nii.gz,108,468,470,1.0,1.0,3.0
TH_1THA289,CT,TH_1THA289_CT_reg.nii.gz,96,447,470,1.0,1.0,3.0
TH_1THA289,MR,TH_1THA289_MR.nii.gz,96,447,470,1.0,1.0,3.0
TH_1THA289,MASK,TH_1THA289_mask.nii.gz,96,447,470,1.0,1.0,3.0
TH_1THA291,CT,TH_1THA291_CT_reg.nii.gz,107,448,466,1.0,1.0,3.0
TH_1THA291,MR,TH_1THA291_MR.nii.gz,107,448,466,1.0,1.0,3.0
TH_1THA291,MASK,TH_1THA291_mask.nii.gz,107,448,466,1.0,1.0,3.0
TH_1THA292,CT,TH_1THA292_CT_reg.nii.gz,104,479,461,1.0,1.0,3.0
TH_1THA292,MR,TH_1THA292_MR.nii.gz,104,479,461,1.0,1.0,3.0
TH_1THA292,MASK,TH_1THA292_mask.nii.gz,104,479,461,1.0,1.0,3.0
TH_1THA293,CT,TH_1THA293_CT_reg.nii.gz,80,474,465,1.0,1.0,3.0
TH_1THA293,MR,TH_1THA293_MR.nii.gz,80,474,465,1.0,1.0,3.0
TH_1THA293,MASK,TH_1THA293_mask.nii.gz,80,474,465,1.0,1.0,3.0
TH_1THB002,CT,TH_1THB002_CT_reg.nii.gz,152,520,547,1.0,1.0,3.0
TH_1THB002,MR,TH_1THB002_MR.nii.gz,152,520,547,1.0,1.0,3.0
TH_1THB002,MASK,TH_1THB002_mask.nii.gz,152,520,547,1.0,1.0,3.0
TH_1THB003,CT,TH_1THB003_CT_reg.nii.gz,150,526,588,1.0,1.0,3.0
TH_1THB003,MR,TH_1THB003_MR.nii.gz,150,526,588,1.0,1.0,3.0
TH_1THB003,MASK,TH_1THB003_mask.nii.gz,150,526,588,1.0,1.0,3.0
TH_1THB004,CT,TH_1THB004_CT_reg.nii.gz,118,518,587,1.0,1.0,3.0
TH_1THB004,MR,TH_1THB004_MR.nii.gz,118,518,587,1.0,1.0,3.0
TH_1THB004,MASK,TH_1THB004_mask.nii.gz,118,518,587,1.0,1.0,3.0
TH_1THB006,CT,TH_1THB006_CT_reg.nii.gz,116,449,439,1.0,1.0,3.0
TH_1THB006,MR,TH_1THB006_MR.nii.gz,116,449,439,1.0,1.0,3.0
TH_1THB006,MASK,TH_1THB006_mask.nii.gz,116,449,439,1.0,1.0,3.0
TH_1THB008,CT,TH_1THB008_CT_reg.nii.gz,106,516,585,1.0,1.0,3.0
TH_1THB008,MR,TH_1THB008_MR.nii.gz,106,516,585,1.0,1.0,3.0
TH_1THB008,MASK,TH_1THB008_mask.nii.gz,106,516,585,1.0,1.0,3.0
TH_1THB011,CT,TH_1THB011_CT_reg.nii.gz,114,511,579,1.0,1.0,3.0
TH_1THB011,MR,TH_1THB011_MR.nii.gz,114,511,579,1.0,1.0,3.0
TH_1THB011,MASK,TH_1THB011_mask.nii.gz,114,511,579,1.0,1.0,3.0
TH_1THB015,CT,TH_1THB015_CT_reg.nii.gz,127,506,571,1.0,1.0,3.0
TH_1THB015,MR,TH_1THB015_MR.nii.gz,127,506,571,1.0,1.0,3.0
TH_1THB015,MASK,TH_1THB015_mask.nii.gz,127,506,571,1.0,1.0,3.0
TH_1THB016,CT,TH_1THB016_CT_reg.nii.gz,118,511,546,1.0,1.0,3.0
TH_1THB016,MR,TH_1THB016_MR.nii.gz,118,511,546,1.0,1.0,3.0
TH_1THB016,MASK,TH_1THB016_mask.nii.gz,118,511,546,1.0,1.0,3.0
TH_1THB017,CT,TH_1THB017_CT_reg.nii.gz,126,517,541,1.0,1.0,3.0
TH_1THB017,MR,TH_1THB017_MR.nii.gz,126,517,541,1.0,1.0,3.0
TH_1THB017,MASK,TH_1THB017_mask.nii.gz,126,517,541,1.0,1.0,3.0
TH_1THB019,CT,TH_1THB019_CT_reg.nii.gz,120,492,540,1.0,1.0,3.0
TH_1THB019,MR,TH_1THB019_MR.nii.gz,120,492,540,1.0,1.0,3.0
TH_1THB019,MASK,TH_1THB019_mask.nii.gz,120,492,540,1.0,1.0,3.0
TH_1THB021,CT,TH_1THB021_CT_reg.nii.gz,142,507,549,1.0,1.0,3.0
TH_1THB021,MR,TH_1THB021_MR.nii.gz,142,507,549,1.0,1.0,3.0
TH_1THB021,MASK,TH_1THB021_mask.nii.gz,142,507,549,1.0,1.0,3.0
TH_1THB022,CT,TH_1THB022_CT_reg.nii.gz,91,511,570,1.0,1.0,3.0
TH_1THB022,MR,TH_1THB022_MR.nii.gz,91,511,570,1.0,1.0,3.0
TH_1THB022,MASK,TH_1THB022_mask.nii.gz,91,511,570,1.0,1.0,3.0
TH_1THB023,CT,TH_1THB023_CT_reg.nii.gz,150,515,577,1.0,1.0,3.0
TH_1THB023,MR,TH_1THB023_MR.nii.gz,150,515,577,1.0,1.0,3.0
TH_1THB023,MASK,TH_1THB023_mask.nii.gz,150,515,577,1.0,1.0,3.0
TH_1THB027,CT,TH_1THB027_CT_reg.nii.gz,145,505,579,1.0,1.0,3.0
TH_1THB027,MR,TH_1THB027_MR.nii.gz,145,505,579,1.0,1.0,3.0
TH_1THB027,MASK,TH_1THB027_mask.nii.gz,145,505,579,1.0,1.0,3.0
TH_1THB028,CT,TH_1THB028_CT_reg.nii.gz,128,533,549,1.0,1.0,3.0
TH_1THB028,MR,TH_1THB028_MR.nii.gz,128,533,549,1.0,1.0,3.0
TH_1THB028,MASK,TH_1THB028_mask.nii.gz,128,533,549,1.0,1.0,3.0
TH_1THB029,CT,TH_1THB029_CT_reg.nii.gz,122,508,583,1.0,1.0,3.0
TH_1THB029,MR,TH_1THB029_MR.nii.gz,122,508,583,1.0,1.0,3.0
TH_1THB029,MASK,TH_1THB029_mask.nii.gz,122,508,583,1.0,1.0,3.0
TH_1THB031,CT,TH_1THB031_CT_reg.nii.gz,134,378,378,1.0,1.0,3.0
TH_1THB031,MR,TH_1THB031_MR.nii.gz,134,378,378,1.0,1.0,3.0
TH_1THB031,MASK,TH_1THB031_mask.nii.gz,134,378,378,1.0,1.0,3.0
TH_1THB033,CT,TH_1THB033_CT_reg.nii.gz,123,514,546,1.0,1.0,3.0
TH_1THB033,MR,TH_1THB033_MR.nii.gz,123,514,546,1.0,1.0,3.0
TH_1THB033,MASK,TH_1THB033_mask.nii.gz,123,514,546,1.0,1.0,3.0
TH_1THB034,CT,TH_1THB034_CT_reg.nii.gz,121,491,546,1.0,1.0,3.0
TH_1THB034,MR,TH_1THB034_MR.nii.gz,121,491,546,1.0,1.0,3.0
TH_1THB034,MASK,TH_1THB034_mask.nii.gz,121,491,546,1.0,1.0,3.0
TH_1THB035,CT,TH_1THB035_CT_reg.nii.gz,133,506,549,1.0,1.0,3.0
TH_1THB035,MR,TH_1THB035_MR.nii.gz,133,506,549,1.0,1.0,3.0
TH_1THB035,MASK,TH_1THB035_mask.nii.gz,133,506,549,1.0,1.0,3.0
TH_1THB037,CT,TH_1THB037_CT_reg.nii.gz,123,537,592,1.0,1.0,3.0
TH_1THB037,MR,TH_1THB037_MR.nii.gz,123,537,592,1.0,1.0,3.0
TH_1THB037,MASK,TH_1THB037_mask.nii.gz,123,537,592,1.0,1.0,3.0
TH_1THB038,CT,TH_1THB038_CT_reg.nii.gz,118,527,590,1.0,1.0,3.0
TH_1THB038,MR,TH_1THB038_MR.nii.gz,118,527,590,1.0,1.0,3.0
TH_1THB038,MASK,TH_1THB038_mask.nii.gz,118,527,590,1.0,1.0,3.0
TH_1THB043,CT,TH_1THB043_CT_reg.nii.gz,115,489,527,1.0,1.0,3.0
TH_1THB043,MR,TH_1THB043_MR.nii.gz,115,489,527,1.0,1.0,3.0
TH_1THB043,MASK,TH_1THB043_mask.nii.gz,115,489,527,1.0,1.0,3.0
TH_1THB045,CT,TH_1THB045_CT_reg.nii.gz,116,489,538,1.0,1.0,3.0
TH_1THB045,MR,TH_1THB045_MR.nii.gz,116,489,538,1.0,1.0,3.0
TH_1THB045,MASK,TH_1THB045_mask.nii.gz,116,489,538,1.0,1.0,3.0
TH_1THB046,CT,TH_1THB046_CT_reg.nii.gz,113,526,547,1.0,1.0,3.0
TH_1THB046,MR,TH_1THB046_MR.nii.gz,113,526,547,1.0,1.0,3.0
TH_1THB046,MASK,TH_1THB046_mask.nii.gz,113,526,547,1.0,1.0,3.0
TH_1THB047,CT,TH_1THB047_CT_reg.nii.gz,145,500,538,1.0,1.0,3.0
TH_1THB047,MR,TH_1THB047_MR.nii.gz,145,500,538,1.0,1.0,3.0
TH_1THB047,MASK,TH_1THB047_mask.nii.gz,145,500,538,1.0,1.0,3.0
TH_1THB048,CT,TH_1THB048_CT_reg.nii.gz,91,485,496,1.0,1.0,3.0
TH_1THB048,MR,TH_1THB048_MR.nii.gz,91,485,496,1.0,1.0,3.0
TH_1THB048,MASK,TH_1THB048_mask.nii.gz,91,485,496,1.0,1.0,3.0
TH_1THB049,CT,TH_1THB049_CT_reg.nii.gz,120,496,544,1.0,1.0,3.0
TH_1THB049,MR,TH_1THB049_MR.nii.gz,120,496,544,1.0,1.0,3.0
TH_1THB049,MASK,TH_1THB049_mask.nii.gz,120,496,544,1.0,1.0,3.0
TH_1THB050,CT,TH_1THB050_CT_reg.nii.gz,136,489,545,1.0,1.0,3.0
TH_1THB050,MR,TH_1THB050_MR.nii.gz,136,489,545,1.0,1.0,3.0
TH_1THB050,MASK,TH_1THB050_mask.nii.gz,136,489,545,1.0,1.0,3.0
TH_1THB052,CT,TH_1THB052_CT_reg.nii.gz,119,490,542,1.0,1.0,3.0
TH_1THB052,MR,TH_1THB052_MR.nii.gz,119,490,542,1.0,1.0,3.0
TH_1THB052,MASK,TH_1THB052_mask.nii.gz,119,490,542,1.0,1.0,3.0
TH_1THB053,CT,TH_1THB053_CT_reg.nii.gz,151,520,587,1.0,1.0,3.0
TH_1THB053,MR,TH_1THB053_MR.nii.gz,151,520,587,1.0,1.0,3.0
TH_1THB053,MASK,TH_1THB053_mask.nii.gz,151,520,587,1.0,1.0,3.0
TH_1THB054,CT,TH_1THB054_CT_reg.nii.gz,142,527,592,1.0,1.0,3.0
TH_1THB054,MR,TH_1THB054_MR.nii.gz,142,527,592,1.0,1.0,3.0
TH_1THB054,MASK,TH_1THB054_mask.nii.gz,142,527,592,1.0,1.0,3.0
TH_1THB057,CT,TH_1THB057_CT_reg.nii.gz,128,515,569,1.0,1.0,3.0
TH_1THB057,MR,TH_1THB057_MR.nii.gz,128,515,569,1.0,1.0,3.0
TH_1THB057,MASK,TH_1THB057_mask.nii.gz,128,515,569,1.0,1.0,3.0
TH_1THB058,CT,TH_1THB058_CT_reg.nii.gz,115,508,549,1.0,1.0,3.0
TH_1THB058,MR,TH_1THB058_MR.nii.gz,115,508,549,1.0,1.0,3.0
TH_1THB058,MASK,TH_1THB058_mask.nii.gz,115,508,549,1.0,1.0,3.0
TH_1THB060,CT,TH_1THB060_CT_reg.nii.gz,145,520,547,1.0,1.0,3.0
TH_1THB060,MR,TH_1THB060_MR.nii.gz,145,520,547,1.0,1.0,3.0
TH_1THB060,MASK,TH_1THB060_mask.nii.gz,145,520,547,1.0,1.0,3.0
TH_1THB062,CT,TH_1THB062_CT_reg.nii.gz,127,491,537,1.0,1.0,3.0
TH_1THB062,MR,TH_1THB062_MR.nii.gz,127,491,537,1.0,1.0,3.0
TH_1THB062,MASK,TH_1THB062_mask.nii.gz,127,491,537,1.0,1.0,3.0
TH_1THB063,CT,TH_1THB063_CT_reg.nii.gz,131,463,454,1.0,1.0,3.0
TH_1THB063,MR,TH_1THB063_MR.nii.gz,131,463,454,1.0,1.0,3.0
TH_1THB063,MASK,TH_1THB063_mask.nii.gz,131,463,454,1.0,1.0,3.0
TH_1THB067,CT,TH_1THB067_CT_reg.nii.gz,116,507,556,1.0,1.0,3.0
TH_1THB067,MR,TH_1THB067_MR.nii.gz,116,507,556,1.0,1.0,3.0
TH_1THB067,MASK,TH_1THB067_mask.nii.gz,116,507,556,1.0,1.0,3.0
TH_1THB068,CT,TH_1THB068_CT_reg.nii.gz,138,534,549,1.0,1.0,3.0
TH_1THB068,MR,TH_1THB068_MR.nii.gz,138,534,549,1.0,1.0,3.0
TH_1THB068,MASK,TH_1THB068_mask.nii.gz,138,534,549,1.0,1.0,3.0
TH_1THB069,CT,TH_1THB069_CT_reg.nii.gz,153,546,591,1.0,1.0,3.0
TH_1THB069,MR,TH_1THB069_MR.nii.gz,153,546,591,1.0,1.0,3.0
TH_1THB069,MASK,TH_1THB069_mask.nii.gz,153,546,591,1.0,1.0,3.0
TH_1THB072,CT,TH_1THB072_CT_reg.nii.gz,143,526,546,1.0,1.0,3.0
TH_1THB072,MR,TH_1THB072_MR.nii.gz,143,526,546,1.0,1.0,3.0
TH_1THB072,MASK,TH_1THB072_mask.nii.gz,143,526,546,1.0,1.0,3.0
TH_1THB073,CT,TH_1THB073_CT_reg.nii.gz,115,500,545,1.0,1.0,3.0
TH_1THB073,MR,TH_1THB073_MR.nii.gz,115,500,545,1.0,1.0,3.0
TH_1THB073,MASK,TH_1THB073_mask.nii.gz,115,500,545,1.0,1.0,3.0
TH_1THB074,CT,TH_1THB074_CT_reg.nii.gz,132,486,499,1.0,1.0,3.0
TH_1THB074,MR,TH_1THB074_MR.nii.gz,132,486,499,1.0,1.0,3.0
TH_1THB074,MASK,TH_1THB074_mask.nii.gz,132,486,499,1.0,1.0,3.0
TH_1THB076,CT,TH_1THB076_CT_reg.nii.gz,133,521,531,1.0,1.0,3.0
TH_1THB076,MR,TH_1THB076_MR.nii.gz,133,521,531,1.0,1.0,3.0
TH_1THB076,MASK,TH_1THB076_mask.nii.gz,133,521,531,1.0,1.0,3.0
TH_1THB078,CT,TH_1THB078_CT_reg.nii.gz,121,507,543,1.0,1.0,3.0
TH_1THB078,MR,TH_1THB078_MR.nii.gz,121,507,543,1.0,1.0,3.0
TH_1THB078,MASK,TH_1THB078_mask.nii.gz,121,507,543,1.0,1.0,3.0
TH_1THB095,CT,TH_1THB095_CT_reg.nii.gz,133,440,443,1.0,1.0,3.0
TH_1THB095,MR,TH_1THB095_MR.nii.gz,133,440,443,1.0,1.0,3.0
TH_1THB095,MASK,TH_1THB095_mask.nii.gz,133,440,443,1.0,1.0,3.0
TH_1THB100,CT,TH_1THB100_CT_reg.nii.gz,121,444,441,1.0,1.0,3.0
TH_1THB100,MR,TH_1THB100_MR.nii.gz,121,444,441,1.0,1.0,3.0
TH_1THB100,MASK,TH_1THB100_mask.nii.gz,121,444,441,1.0,1.0,3.0
TH_1THB103,CT,TH_1THB103_CT_reg.nii.gz,116,512,584,1.0,1.0,3.0
TH_1THB103,MR,TH_1THB103_MR.nii.gz,116,512,584,1.0,1.0,3.0
TH_1THB103,MASK,TH_1THB103_mask.nii.gz,116,512,584,1.0,1.0,3.0
TH_1THB106,CT,TH_1THB106_CT_reg.nii.gz,120,447,449,1.0,1.0,3.0
TH_1THB106,MR,TH_1THB106_MR.nii.gz,120,447,449,1.0,1.0,3.0
TH_1THB106,MASK,TH_1THB106_mask.nii.gz,120,447,449,1.0,1.0,3.0
TH_1THB114,CT,TH_1THB114_CT_reg.nii.gz,128,448,448,1.0,1.0,3.0
TH_1THB114,MR,TH_1THB114_MR.nii.gz,128,448,448,1.0,1.0,3.0
TH_1THB114,MASK,TH_1THB114_mask.nii.gz,128,448,448,1.0,1.0,3.0
TH_1THB119,CT,TH_1THB119_CT_reg.nii.gz,121,510,543,1.0,1.0,3.0
TH_1THB119,MR,TH_1THB119_MR.nii.gz,121,510,543,1.0,1.0,3.0
TH_1THB119,MASK,TH_1THB119_mask.nii.gz,121,510,543,1.0,1.0,3.0
TH_1THB120,CT,TH_1THB120_CT_reg.nii.gz,115,515,605,1.0,1.0,3.0
TH_1THB120,MR,TH_1THB120_MR.nii.gz,115,515,605,1.0,1.0,3.0
TH_1THB120,MASK,TH_1THB120_mask.nii.gz,115,515,605,1.0,1.0,3.0
TH_1THB121,CT,TH_1THB121_CT_reg.nii.gz,142,506,533,1.0,1.0,3.0
TH_1THB121,MR,TH_1THB121_MR.nii.gz,142,506,533,1.0,1.0,3.0
TH_1THB121,MASK,TH_1THB121_mask.nii.gz,142,506,533,1.0,1.0,3.0
TH_1THB122,CT,TH_1THB122_CT_reg.nii.gz,102,500,540,1.0,1.0,3.0
TH_1THB122,MR,TH_1THB122_MR.nii.gz,102,500,540,1.0,1.0,3.0
TH_1THB122,MASK,TH_1THB122_mask.nii.gz,102,500,540,1.0,1.0,3.0
TH_1THB124,CT,TH_1THB124_CT_reg.nii.gz,154,503,539,1.0,1.0,3.0
TH_1THB124,MR,TH_1THB124_MR.nii.gz,154,503,539,1.0,1.0,3.0
TH_1THB124,MASK,TH_1THB124_mask.nii.gz,154,503,539,1.0,1.0,3.0
TH_1THB126,CT,TH_1THB126_CT_reg.nii.gz,126,512,586,1.0,1.0,3.0
TH_1THB126,MR,TH_1THB126_MR.nii.gz,126,512,586,1.0,1.0,3.0
TH_1THB126,MASK,TH_1THB126_mask.nii.gz,126,512,586,1.0,1.0,3.0
TH_1THB133,CT,TH_1THB133_CT_reg.nii.gz,123,501,550,1.0,1.0,3.0
TH_1THB133,MR,TH_1THB133_MR.nii.gz,123,501,550,1.0,1.0,3.0
TH_1THB133,MASK,TH_1THB133_mask.nii.gz,123,501,550,1.0,1.0,3.0
TH_1THB134,CT,TH_1THB134_CT_reg.nii.gz,140,506,547,1.0,1.0,3.0
TH_1THB134,MR,TH_1THB134_MR.nii.gz,140,506,547,1.0,1.0,3.0
TH_1THB134,MASK,TH_1THB134_mask.nii.gz,140,506,547,1.0,1.0,3.0
TH_1THB135,CT,TH_1THB135_CT_reg.nii.gz,95,501,542,1.0,1.0,3.0
TH_1THB135,MR,TH_1THB135_MR.nii.gz,95,501,542,1.0,1.0,3.0
TH_1THB135,MASK,TH_1THB135_mask.nii.gz,95,501,542,1.0,1.0,3.0
TH_1THB138,CT,TH_1THB138_CT_reg.nii.gz,136,512,541,1.0,1.0,3.0
TH_1THB138,MR,TH_1THB138_MR.nii.gz,136,512,541,1.0,1.0,3.0
TH_1THB138,MASK,TH_1THB138_mask.nii.gz,136,512,541,1.0,1.0,3.0
TH_1THB141,CT,TH_1THB141_CT_reg.nii.gz,97,524,545,1.0,1.0,3.0
TH_1THB141,MR,TH_1THB141_MR.nii.gz,97,524,545,1.0,1.0,3.0
TH_1THB141,MASK,TH_1THB141_mask.nii.gz,97,524,545,1.0,1.0,3.0
TH_1THB143,CT,TH_1THB143_CT_reg.nii.gz,146,518,590,1.0,1.0,3.0
TH_1THB143,MR,TH_1THB143_MR.nii.gz,146,518,590,1.0,1.0,3.0
TH_1THB143,MASK,TH_1THB143_mask.nii.gz,146,518,590,1.0,1.0,3.0
TH_1THB149,CT,TH_1THB149_CT_reg.nii.gz,108,442,440,1.0,1.0,3.0
TH_1THB149,MR,TH_1THB149_MR.nii.gz,108,442,440,1.0,1.0,3.0
TH_1THB149,MASK,TH_1THB149_mask.nii.gz,108,442,440,1.0,1.0,3.0
TH_1THB150,CT,TH_1THB150_CT_reg.nii.gz,123,400,390,1.0,1.0,3.0
TH_1THB150,MR,TH_1THB150_MR.nii.gz,123,400,390,1.0,1.0,3.0
TH_1THB150,MASK,TH_1THB150_mask.nii.gz,123,400,390,1.0,1.0,3.0
TH_1THB151,CT,TH_1THB151_CT_reg.nii.gz,71,500,499,1.0,1.0,3.0
TH_1THB151,MR,TH_1THB151_MR.nii.gz,71,500,499,1.0,1.0,3.0
TH_1THB151,MASK,TH_1THB151_mask.nii.gz,71,500,499,1.0,1.0,3.0
TH_1THB165,CT,TH_1THB165_CT_reg.nii.gz,159,402,396,1.0,1.0,3.0
TH_1THB165,MR,TH_1THB165_MR.nii.gz,159,402,396,1.0,1.0,3.0
TH_1THB165,MASK,TH_1THB165_mask.nii.gz,159,402,396,1.0,1.0,3.0
TH_1THB179,CT,TH_1THB179_CT_reg.nii.gz,134,527,587,1.0,1.0,3.0
TH_1THB179,MR,TH_1THB179_MR.nii.gz,134,527,587,1.0,1.0,3.0
TH_1THB179,MASK,TH_1THB179_mask.nii.gz,134,527,587,1.0,1.0,3.0
TH_1THB191,CT,TH_1THB191_CT_reg.nii.gz,144,493,561,1.0,1.0,3.0
TH_1THB191,MR,TH_1THB191_MR.nii.gz,144,493,561,1.0,1.0,3.0
TH_1THB191,MASK,TH_1THB191_mask.nii.gz,144,493,561,1.0,1.0,3.0
TH_1THB193,CT,TH_1THB193_CT_reg.nii.gz,120,496,544,1.0,1.0,3.0
TH_1THB193,MR,TH_1THB193_MR.nii.gz,120,496,544,1.0,1.0,3.0
TH_1THB193,MASK,TH_1THB193_mask.nii.gz,120,496,544,1.0,1.0,3.0
TH_1THB195,CT,TH_1THB195_CT_reg.nii.gz,150,506,541,1.0,1.0,3.0
TH_1THB195,MR,TH_1THB195_MR.nii.gz,150,506,541,1.0,1.0,3.0
TH_1THB195,MASK,TH_1THB195_mask.nii.gz,150,506,541,1.0,1.0,3.0
TH_1THB196,CT,TH_1THB196_CT_reg.nii.gz,145,520,594,1.0,1.0,3.0
TH_1THB196,MR,TH_1THB196_MR.nii.gz,145,520,594,1.0,1.0,3.0
TH_1THB196,MASK,TH_1THB196_mask.nii.gz,145,520,594,1.0,1.0,3.0
TH_1THB199,CT,TH_1THB199_CT_reg.nii.gz,118,459,458,1.0,1.0,3.0
TH_1THB199,MR,TH_1THB199_MR.nii.gz,118,459,458,1.0,1.0,3.0
TH_1THB199,MASK,TH_1THB199_mask.nii.gz,118,459,458,1.0,1.0,3.0
TH_1THB200,CT,TH_1THB200_CT_reg.nii.gz,108,399,400,1.0,1.0,3.0
TH_1THB200,MR,TH_1THB200_MR.nii.gz,108,399,400,1.0,1.0,3.0
TH_1THB200,MASK,TH_1THB200_mask.nii.gz,108,399,400,1.0,1.0,3.0
TH_1THB201,CT,TH_1THB201_CT_reg.nii.gz,119,421,421,1.0,1.0,3.0
TH_1THB201,MR,TH_1THB201_MR.nii.gz,119,421,421,1.0,1.0,3.0
TH_1THB201,MASK,TH_1THB201_mask.nii.gz,119,421,421,1.0,1.0,3.0
TH_1THB202,CT,TH_1THB202_CT_reg.nii.gz,131,497,546,1.0,1.0,3.0
TH_1THB202,MR,TH_1THB202_MR.nii.gz,131,497,546,1.0,1.0,3.0
TH_1THB202,MASK,TH_1THB202_mask.nii.gz,131,497,546,1.0,1.0,3.0
TH_1THB205,CT,TH_1THB205_CT_reg.nii.gz,121,496,552,1.0,1.0,3.0
TH_1THB205,MR,TH_1THB205_MR.nii.gz,121,496,552,1.0,1.0,3.0
TH_1THB205,MASK,TH_1THB205_mask.nii.gz,121,496,552,1.0,1.0,3.0
TH_1THB207,CT,TH_1THB207_CT_reg.nii.gz,108,509,579,1.0,1.0,3.0
TH_1THB207,MR,TH_1THB207_MR.nii.gz,108,509,579,1.0,1.0,3.0
TH_1THB207,MASK,TH_1THB207_mask.nii.gz,108,509,579,1.0,1.0,3.0
TH_1THB210,CT,TH_1THB210_CT_reg.nii.gz,141,374,572,1.0,1.0,3.0
TH_1THB210,MR,TH_1THB210_MR.nii.gz,141,374,572,1.0,1.0,3.0
TH_1THB210,MASK,TH_1THB210_mask.nii.gz,141,374,572,1.0,1.0,3.0
TH_1THB211,CT,TH_1THB211_CT_reg.nii.gz,115,508,580,1.0,1.0,3.0
TH_1THB211,MR,TH_1THB211_MR.nii.gz,115,508,580,1.0,1.0,3.0
TH_1THB211,MASK,TH_1THB211_mask.nii.gz,115,508,580,1.0,1.0,3.0
TH_1THB212,CT,TH_1THB212_CT_reg.nii.gz,103,518,596,1.0,1.0,3.0
TH_1THB212,MR,TH_1THB212_MR.nii.gz,103,518,596,1.0,1.0,3.0
TH_1THB212,MASK,TH_1THB212_mask.nii.gz,103,518,596,1.0,1.0,3.0
TH_1THB214,CT,TH_1THB214_CT_reg.nii.gz,131,512,583,1.0,1.0,3.0
TH_1THB214,MR,TH_1THB214_MR.nii.gz,131,512,583,1.0,1.0,3.0
TH_1THB214,MASK,TH_1THB214_mask.nii.gz,131,512,583,1.0,1.0,3.0
TH_1THB215,CT,TH_1THB215_CT_reg.nii.gz,118,490,542,1.0,1.0,3.0
TH_1THB215,MR,TH_1THB215_MR.nii.gz,118,490,542,1.0,1.0,3.0
TH_1THB215,MASK,TH_1THB215_mask.nii.gz,118,490,542,1.0,1.0,3.0
TH_1THB216,CT,TH_1THB216_CT_reg.nii.gz,117,502,545,1.0,1.0,3.0
TH_1THB216,MR,TH_1THB216_MR.nii.gz,117,502,545,1.0,1.0,3.0
TH_1THB216,MASK,TH_1THB216_mask.nii.gz,117,502,545,1.0,1.0,3.0
TH_1THB217,CT,TH_1THB217_CT_reg.nii.gz,125,498,547,1.0,1.0,3.0
TH_1THB217,MR,TH_1THB217_MR.nii.gz,125,498,547,1.0,1.0,3.0
TH_1THB217,MASK,TH_1THB217_mask.nii.gz,125,498,547,1.0,1.0,3.0
TH_1THB218,CT,TH_1THB218_CT_reg.nii.gz,126,519,576,1.0,1.0,3.0
TH_1THB218,MR,TH_1THB218_MR.nii.gz,126,519,576,1.0,1.0,3.0
TH_1THB218,MASK,TH_1THB218_mask.nii.gz,126,519,576,1.0,1.0,3.0
TH_1THB220,CT,TH_1THB220_CT_reg.nii.gz,128,445,446,1.0,1.0,3.0
TH_1THB220,MR,TH_1THB220_MR.nii.gz,128,445,446,1.0,1.0,3.0
TH_1THB220,MASK,TH_1THB220_mask.nii.gz,128,445,446,1.0,1.0,3.0
TH_1THB221,CT,TH_1THB221_CT_reg.nii.gz,126,527,591,1.0,1.0,3.0
TH_1THB221,MR,TH_1THB221_MR.nii.gz,126,527,591,1.0,1.0,3.0
TH_1THB221,MASK,TH_1THB221_mask.nii.gz,126,527,591,1.0,1.0,3.0
TH_1THB222,CT,TH_1THB222_CT_reg.nii.gz,115,525,594,1.0,1.0,3.0
TH_1THB222,MR,TH_1THB222_MR.nii.gz,115,525,594,1.0,1.0,3.0
TH_1THB222,MASK,TH_1THB222_mask.nii.gz,115,525,594,1.0,1.0,3.0
TH_1THB224,CT,TH_1THB224_CT_reg.nii.gz,150,507,590,1.0,1.0,3.0
